FID,ID,kabko,lat,long,tanggal_ms,tanggal_iso,hari,populasi,otg,odp_aktif,pdp_aktif,pos_aktif,pos_rs,pos_meninggal,pos_sembuh,pos_total
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1592438400000,2020-06-18,90,629020,179,43,8,15,5,4,69,88
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1592611200000,2020-06-20,92,830134,446,10,4,5,5,0,12,17
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1592697600000,2020-06-21,93,555984,578,20,0,10,2,0,8,18
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592006400000,2020-06-13,85,2282215,1153,220,418,723,452,80,123,926
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1592524800000,2020-06-19,91,142798,119,4,1,2,2,0,3,5
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592092800000,2020-06-14,86,1043182,806,704,60,41,9,1,55,97
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1592784000000,2020-06-22,94,129891,82,143,0,36,5,2,9,47
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1591660800000,2020-06-09,81,201585,113,8,3,15,1,1,16,32
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592265600000,2020-06-16,88,289109,558,14,9,37,14,1,19,57
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592265600000,2020-06-16,88,1174890,1198,42,7,17,5,3,102,122
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592092800000,2020-06-14,86,871825,285,33,20,13,12,1,20,34
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592006400000,2020-06-13,85,2904751,4401,534,2222,2373,549,317,1228,3918
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1592524800000,2020-06-19,91,2619975,418,61,80,100,56,18,46,164
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1591920000000,2020-06-12,84,209125,289,20,28,33,7,3,5,41
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1593648000000,2020-07-02,104,1189380,993,38,56,112,34,32,94,238
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1591920000000,2020-06-12,84,1092387,35,11,4,12,12,0,4,16
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1592524800000,2020-06-19,91,1637682,244,14,103,174,75,22,50,246
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1592611200000,2020-06-20,92,1044718,527,11,26,14,12,4,33,51
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592006400000,2020-06-13,85,989001,85,89,21,46,7,6,13,65
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1592438400000,2020-06-18,90,888214,846,67,39,38,35,17,17,72
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1596412800000,2020-08-03,136,1617814,0,0,0,0,0,0,0,0
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592006400000,2020-06-13,85,239024,491,29,3,8,8,1,18,27
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1592697600000,2020-06-21,93,683784,942,2,20,11,11,0,23,34
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594166400000,2020-07-08,110,2459890,2129,291,3,81,78,4,65,150
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592092800000,2020-06-14,86,1177016,793,39,18,32,5,6,30,68
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592265600000,2020-06-16,88,685776,706,51,9,66,19,8,11,85
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1592697600000,2020-06-21,93,1126392,93,251,80,108,89,10,16,134
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1592611200000,2020-06-20,92,1057011,1920,5,41,22,22,3,28,53
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595116800000,2020-07-19,121,177399,293,5,1,11,11,0,11,22
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1596412800000,2020-08-03,136,1580092,2386,51,33,202,37,24,226,452
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1591920000000,2020-06-12,84,874890,498,52,103,45,10,5,36,86
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592092800000,2020-06-14,86,697600,227,22,11,4,0,0,11,15
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1596412800000,2020-08-03,136,1326420,0,45,107,566,165,147,1184,1897
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1592524800000,2020-06-19,91,629020,179,39,7,16,6,4,69,89
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1592697600000,2020-06-21,93,830134,446,9,4,6,6,0,12,18
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1592784000000,2020-06-22,94,555984,578,20,0,10,2,1,9,20
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592092800000,2020-06-14,86,2282215,1153,196,430,753,476,82,124,959
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1592611200000,2020-06-20,92,142798,120,3,0,2,2,0,3,5
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592179200000,2020-06-15,87,1043182,805,712,35,81,8,1,56,138
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1592870400000,2020-06-23,95,129891,84,150,0,37,6,2,9,48
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1591747200000,2020-06-10,82,201585,120,9,4,16,1,1,16,33
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592352000000,2020-06-17,89,289109,564,14,9,37,14,1,19,57
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592352000000,2020-06-17,89,1174890,1198,43,5,17,5,3,102,122
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592179200000,2020-06-15,87,871825,285,35,19,13,12,1,20,34
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592092800000,2020-06-14,86,2904751,4531,542,2239,2428,776,317,1269,4014
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1592611200000,2020-06-20,92,2619975,423,44,84,100,50,18,49,167
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592006400000,2020-06-13,85,209125,289,8,26,33,7,3,5,41
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1593734400000,2020-07-03,105,1189380,996,44,65,112,38,33,94,239
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1592611200000,2020-06-20,92,1637682,263,14,105,193,77,22,58,273
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592006400000,2020-06-13,85,1092387,35,11,4,14,14,0,4,18
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1592697600000,2020-06-21,93,1044718,550,11,20,13,11,4,34,51
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1592611200000,2020-06-20,92,629020,179,40,7,17,7,4,69,90
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592092800000,2020-06-14,86,989001,85,89,22,44,0,6,17,67
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1592524800000,2020-06-19,91,888214,846,73,42,41,37,17,17,75
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1592870400000,2020-06-23,95,555984,590,24,0,11,3,1,9,21
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1592784000000,2020-06-22,94,683784,942,2,23,10,10,0,24,34
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594252800000,2020-07-09,111,2459890,2153,294,2,86,82,5,66,157
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592179200000,2020-06-15,87,1177016,811,36,17,32,7,6,30,68
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592352000000,2020-06-17,89,685776,706,54,8,66,20,8,11,85
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1592784000000,2020-06-22,94,1126392,93,252,80,113,94,10,17,140
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1592697600000,2020-06-21,93,1057011,1933,5,42,28,28,3,28,59
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595203200000,2020-07-20,122,177399,293,4,0,11,11,0,11,22
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592006400000,2020-06-13,85,874890,498,49,108,47,11,6,38,91
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592179200000,2020-06-15,87,697600,227,14,11,3,0,0,12,15
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1592784000000,2020-06-22,94,830134,480,9,2,5,5,0,13,18
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592092800000,2020-06-14,86,239024,491,29,6,8,8,1,18,27
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592179200000,2020-06-15,87,2282215,1153,213,432,752,483,84,150,986
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1592697600000,2020-06-21,93,142798,120,3,0,2,2,0,3,5
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592265600000,2020-06-16,88,1043182,834,731,31,105,21,1,56,162
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1592956800000,2020-06-24,96,129891,96,152,1,39,7,2,9,50
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1591833600000,2020-06-11,83,201585,130,9,3,17,1,1,17,35
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592438400000,2020-06-18,90,289109,564,14,9,37,14,1,19,57
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592438400000,2020-06-18,90,1174890,1198,29,4,14,6,3,107,124
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592265600000,2020-06-16,88,871825,289,35,20,13,12,1,20,34
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592179200000,2020-06-15,87,2904751,4612,541,2248,2491,800,328,1300,4119
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592092800000,2020-06-14,86,874890,497,42,112,49,11,6,38,93
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1592697600000,2020-06-21,93,2619975,423,44,87,100,56,18,56,174
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592092800000,2020-06-14,86,209125,289,11,26,33,7,3,5,41
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1593820800000,2020-07-04,106,1189380,996,51,77,113,32,33,96,242
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1592697600000,2020-06-21,93,1637682,287,15,112,197,81,22,58,277
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1592784000000,2020-06-22,94,1044718,550,11,29,14,12,4,34,52
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592092800000,2020-06-14,86,1092387,35,11,5,13,13,1,4,18
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1592697600000,2020-06-21,93,629020,179,41,7,20,7,4,69,93
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592179200000,2020-06-15,87,989001,85,89,22,44,0,6,17,67
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1592611200000,2020-06-20,92,888214,846,78,44,42,39,17,17,76
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592179200000,2020-06-15,87,239024,504,28,6,8,8,1,18,27
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1592956800000,2020-06-24,96,555984,590,24,0,10,3,1,10,21
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1592870400000,2020-06-23,95,683784,942,1,25,10,10,0,24,34
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594339200000,2020-07-10,112,2459890,2182,294,2,85,80,5,68,158
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592265600000,2020-06-16,88,1177016,826,37,19,49,6,6,30,85
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592438400000,2020-06-18,90,685776,706,60,8,67,18,8,11,86
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1592870400000,2020-06-23,95,1126392,93,252,80,115,96,10,17,142
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1592784000000,2020-06-22,94,1057011,1972,5,44,28,28,3,31,62
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595289600000,2020-07-21,123,177399,304,1,1,9,9,0,13,22
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592265600000,2020-06-16,88,697600,245,16,14,4,1,0,12,16
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1592870400000,2020-06-23,95,830134,480,8,2,4,4,0,14,18
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592265600000,2020-06-16,88,2282215,1153,204,435,784,488,84,152,1020
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1592784000000,2020-06-22,94,142798,120,2,0,2,2,0,4,6
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592352000000,2020-06-17,89,1043182,863,751,27,129,35,1,56,187
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593043200000,2020-06-25,97,129891,101,155,1,40,7,2,9,51
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1591920000000,2020-06-12,84,201585,141,8,3,17,1,1,17,35
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592524800000,2020-06-19,91,289109,567,13,6,37,14,1,19,57
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592524800000,2020-06-19,91,1174890,1198,29,6,10,6,3,111,124
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592352000000,2020-06-17,89,871825,291,35,19,13,12,1,20,34
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592265600000,2020-06-16,88,2904751,4728,541,2308,2517,795,333,1331,4181
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592179200000,2020-06-15,87,874890,518,43,114,51,13,6,38,95
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1592784000000,2020-06-22,94,2619975,411,36,85,100,56,18,56,174
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592179200000,2020-06-15,87,209125,289,11,28,33,7,3,5,41
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1593907200000,2020-07-05,107,1189380,996,55,85,109,32,34,101,244
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1592784000000,2020-06-22,94,1637682,399,15,120,198,82,23,58,279
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1592870400000,2020-06-23,95,1044718,627,9,29,16,10,4,36,56
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592179200000,2020-06-15,87,1092387,35,11,5,13,13,1,4,18
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1592784000000,2020-06-22,94,629020,207,39,9,20,7,4,69,93
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592265600000,2020-06-16,88,989001,89,90,24,47,2,7,17,71
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1592697600000,2020-06-21,93,888214,846,82,43,46,43,18,18,82
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592265600000,2020-06-16,88,239024,505,23,6,8,8,1,18,27
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593043200000,2020-06-25,97,555984,591,25,1,10,3,1,10,21
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1592956800000,2020-06-24,96,683784,942,4,26,10,10,0,25,35
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594425600000,2020-07-11,113,2459890,2216,292,4,85,81,5,69,159
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592352000000,2020-06-17,89,1177016,859,42,14,44,8,6,35,85
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1592870400000,2020-06-23,95,142798,138,1,0,3,3,0,4,7
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592524800000,2020-06-19,91,685776,706,61,8,67,18,8,11,86
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1592956800000,2020-06-24,96,1126392,93,230,82,118,99,10,17,145
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1592870400000,2020-06-23,95,1057011,2059,4,43,31,31,3,32,66
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595376000000,2020-07-22,124,177399,302,1,1,11,9,0,13,24
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592352000000,2020-06-17,89,697600,244,10,15,4,1,0,12,16
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1592956800000,2020-06-24,96,1044718,647,18,28,16,10,4,36,56
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1592956800000,2020-06-24,96,830134,480,10,2,5,5,0,14,19
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592352000000,2020-06-17,89,2282215,1153,211,469,813,518,86,158,1057
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592438400000,2020-06-18,90,1043182,892,771,24,153,49,2,57,212
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592006400000,2020-06-13,85,201585,142,18,3,17,1,1,17,35
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592611200000,2020-06-20,92,289109,567,9,6,37,14,1,19,57
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592611200000,2020-06-20,92,1174890,1198,15,5,10,8,3,113,126
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592438400000,2020-06-18,90,871825,294,35,18,13,12,1,20,34
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592352000000,2020-06-17,89,2904751,4860,524,2374,2553,838,333,1376,4262
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592265600000,2020-06-16,88,874890,514,44,116,65,13,6,38,109
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1592870400000,2020-06-23,95,2619975,421,32,91,112,58,18,57,187
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592265600000,2020-06-16,88,209125,306,31,31,34,7,3,6,43
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1593993600000,2020-07-06,108,1189380,1005,54,55,109,42,34,102,245
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1592870400000,2020-06-23,95,1637682,401,15,117,205,78,23,58,286
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1592870400000,2020-06-23,95,629020,207,39,11,16,7,4,75,95
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592265600000,2020-06-16,88,1092387,35,1,5,10,10,1,7,18
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592352000000,2020-06-17,89,989001,90,92,28,47,2,7,17,71
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1592784000000,2020-06-22,94,888214,846,72,46,49,46,18,18,85
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592352000000,2020-06-17,89,239024,506,22,6,7,7,1,19,27
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593129600000,2020-06-26,98,555984,591,24,1,10,3,1,10,21
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593043200000,2020-06-25,97,683784,946,2,27,10,10,0,25,35
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594512000000,2020-07-12,114,2459890,2274,292,3,88,84,5,69,162
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592438400000,2020-06-18,90,1177016,872,45,14,44,8,6,35,85
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593129600000,2020-06-26,98,129891,101,153,8,40,7,2,9,51
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1592956800000,2020-06-24,96,142798,138,2,0,3,3,0,4,7
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592611200000,2020-06-20,92,685776,706,45,11,67,13,9,16,92
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592092800000,2020-06-14,86,201585,142,8,3,17,1,1,17,35
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1592956800000,2020-06-24,96,1057011,2079,4,42,32,32,3,32,67
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595462400000,2020-07-23,125,177399,302,1,0,11,9,0,14,25
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592438400000,2020-06-18,90,697600,243,12,15,4,1,0,12,16
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1593043200000,2020-06-25,97,1044718,728,21,27,17,11,4,36,57
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1593043200000,2020-06-25,97,830134,481,11,2,5,5,0,14,19
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592438400000,2020-06-18,90,2282215,1680,205,467,857,523,87,170,1114
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592524800000,2020-06-19,91,1043182,904,787,25,161,49,2,58,221
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1593043200000,2020-06-25,97,1126392,93,232,82,127,99,11,17,155
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592697600000,2020-06-21,93,289109,574,8,6,36,14,1,20,57
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592697600000,2020-06-21,93,1174890,1198,21,5,10,6,3,113,126
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592524800000,2020-06-19,91,871825,315,31,18,13,12,2,20,35
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592438400000,2020-06-18,90,2904751,4924,504,2442,2619,874,338,1426,4383
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1592352000000,2020-06-17,89,874890,514,43,119,66,12,7,38,111
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592352000000,2020-06-17,89,209125,341,12,26,37,7,3,6,46
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1592956800000,2020-06-24,96,2619975,415,32,88,115,65,18,57,190
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1594080000000,2020-07-07,109,1189380,1005,56,72,105,41,34,110,249
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1592956800000,2020-06-24,96,1637682,401,15,120,214,86,23,58,295
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1592956800000,2020-06-24,96,629020,224,38,11,17,8,4,75,96
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592438400000,2020-06-18,90,989001,90,96,30,48,0,7,19,74
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592352000000,2020-06-17,89,1092387,35,1,5,10,10,1,7,18
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1592870400000,2020-06-23,95,888214,846,72,47,49,46,18,18,85
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592438400000,2020-06-18,90,239024,506,22,7,3,3,1,23,27
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593216000000,2020-06-27,99,555984,591,21,1,12,4,1,11,24
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593129600000,2020-06-26,98,683784,947,2,23,8,8,0,27,35
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1594598400000,2020-07-13,115,2459890,2304,294,5,95,91,5,70,170
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592524800000,2020-06-19,91,1177016,876,41,15,46,10,7,35,88
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1593216000000,2020-06-27,99,129891,100,161,8,43,7,2,9,54
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1593043200000,2020-06-25,97,142798,139,3,0,3,3,0,4,7
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592697600000,2020-06-21,93,685776,706,21,13,69,13,9,16,94
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1592179200000,2020-06-15,87,201585,146,8,4,17,1,2,17,36
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1593043200000,2020-06-25,97,1057011,2096,9,42,33,33,6,33,72
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1595548800000,2020-07-24,126,177399,302,1,0,11,9,0,14,25
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1592524800000,2020-06-19,91,697600,260,13,16,7,4,0,12,19
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1593129600000,2020-06-26,98,1044718,728,17,25,17,12,4,36,57
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1593129600000,2020-06-26,98,830134,477,12,4,8,8,0,14,22
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1592956800000,2020-06-24,96,888214,846,73,48,50,46,19,18,87
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1592524800000,2020-06-19,91,2282215,3937,195,471,859,519,88,182,1129
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1592611200000,2020-06-20,92,1043182,906,791,25,161,49,2,58,221
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1592784000000,2020-06-22,94,685776,706,21,15,71,15,9,17,97
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1592784000000,2020-06-22,94,289109,574,5,6,37,13,1,21,59
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1592784000000,2020-06-22,94,1174890,1198,19,7,10,6,4,113,127
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1592611200000,2020-06-20,92,871825,321,31,18,13,12,2,20,35
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1592524800000,2020-06-19,91,2904751,5008,503,2514,2634,872,346,1487,4467
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1592438400000,2020-06-18,90,209125,341,14,25,32,8,3,13,48
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1593043200000,2020-06-25,97,2619975,415,30,100,120,69,18,58,196
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1594166400000,2020-07-08,110,1189380,1020,57,80,110,44,34,110,254
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1593043200000,2020-06-25,97,1637682,401,15,121,207,79,23,67,297
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1593043200000,2020-06-25,97,629020,233,45,12,17,8,4,75,96
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1592524800000,2020-06-19,91,989001,93,88,26,50,0,7,19,76
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1592438400000,2020-06-18,90,1092387,35,1,5,9,9,1,8,18
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1592524800000,2020-06-19,91,239024,505,22,10,3,3,1,23,27
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1593302400000,2020-06-28,100,555984,591,19,1,12,4,1,11,24
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1593216000000,2020-06-27,99,683784,947,2,22,8,8,0,27,35
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1592611200000,2020-06-20,92,1177016,893,38,15,46,10,7,35,88
